1.0, 满怀希望首日去观看，失望失望，朱茵之后再无紫霞😰
1.0, 电影可真难看，唐嫣真不该演这剧，翻拍都是辣鸡
1.0, 消费星爷，大烂片！！！
2.0, 葡萄已经没有口碑可言，唐嫣、吴京却是在毁口碑
2.0, 这电影还5.5？多少人冲着情怀进了放映厅，结果呢？带给观众的是什么
3.0, 其实我觉得唐嫣长得挺好看的啊。。。
4.0, 反正我们看了很欢乐，哈哈哈。这不是翻拍！！！故事挺有新意！
1.0, 垃圾
1.0," 2014.9.14 with dsp 中兴新一城
如果不是4d电影 我绝对睡着了
倒霉的一天 希望一切都会变好"
3.0, 特效挺好，就是剪的很乱，没有感染力，一点感动点都没有，还是莫名的尴尬。
1.0, 妈的，瞎鸡巴扯蛋
5.0, 很多人因为它是翻拍就先入为主的黑它 我没看过12 也无法做出比较类的评论 但是我能感受到其中那些传承性的东西 很感人也很精彩 韩庚演的至尊宝和六耳猕猴是两个完全不同的人 很能感受到他已经不再是靠脸的小鲜肉了
2.0, 跟星爷的大话西游差了十万八千里
2.0, 看之前看到那么多一星其实我是不信的，看完后，我还是相信大家的审美的，看得我尴尬症都范了，好想走
3.0, 电影院哈哈一笑的电影不必太认真。这个电影成也演员败也演员。主演名字一摆你就抱着一星的心态去看了，结果发现导演编剧脑洞好大，笑点剧情还是有4星的；可是这么好的题材，演员演技一个赛一个烂，在笑的时候也不忘骂他们……
1.0, 别浪费钱跟情怀了。。。
1.0, 圈钱也应该要点脸啊！
1.0, 一言难尽……要是它不叫大话西游3，还可以给两星的
2.0, 还是给两星吧。除去尴尬的演技，前两部带来的期望，演员等因素，单单谈电影本身。刘镇伟的恶搞功力还是在的。
5.0, 完全不一样的故事！很惊喜！青霞和六耳猕猴的故事很不错！这个线加的好！至尊宝和紫霞依然美好！玉皇大帝也是个逗比，哈哈哈！依然很港片风格依然搞笑幽默！
3.0, 世风日下啊世风日下，我要赶紧把1和2翻出来再看一遍压压惊…
4.0, 三星半，打四星平衡一下。
1.0, 未看先投1分，刘镇伟还要点b脸吗，至少编了3个续集出来骗钱了
5.0, 对那些没看过就给一星的人我也想说一句。你们早点逼脸行吗？
1.0, 一星预定，台词真tm md智障，剧情看着狗血。
1.0, 屎诗巨作
1.0, 炒冷饭的一部片子，星爷的至尊宝无可取代
1.0, 如果能打负分我一定打，真的是长江后浪推前浪，前浪死在沙滩上。当然我说的是那些被比下去的烂片被此片烂的甩了好几条街。无论从演技（唐嫣一直脸瘫不说这回还带了美瞳，而韩庚真的是最猥琐低俗的至尊宝）特效。剧情，台词来说真的已经烂到了一定高度了！没有剧情，没有演技，连智商都没有！
4.0, 刘镇伟说故事的能力不算很差……大话3比想象中意思。
3.0, 胡编乱造，一点都不搞笑
1.0, 放假电影院排片太高了，看完很后悔，难看，剧本不行，韩庚和唐嫣演技实在太渣，让人无法直视。
1.0, 选人就有很大问题了，没一个有演技的，刘镇伟这么想打烂自己招牌？科科。
4.0, 不要为了黑而黑好吗？珠玉在前第三部难免会被诟病，唐嫣韩庚演技或许欠缺，但是剧本没问题的，脑洞很大，延续了大话的经典，可以把它当一个独立的故事来看，也能当续集，看你喜欢悲剧还是圆满的结局咯，我觉得挺好的，电影院里人都看得挺开心的。
3.0, 没那么不堪，前面剧情稍微能衔接下，没那么零碎就好了
1.0, 我没看过，因为不需要。
1.0, 前两部已经很经典了麻烦不要拍第三部来侮辱前作了，想想以后搜个大话西游就会看到这部烂剧，那得有多憋屈。
1.0, 冲韩庚直接一星！对，我就是没看，不服你来咬我！
1.0, 水军死妈。
1.0, 我就说一句，朱茵过后再无紫霞
1.0, 真烂片不解释！有个唐嫣就够了！他妈的还来了个韩庚⋯⋯真尴尬！！！！
3.0, 什么鬼，这么两级分化的评价，除了一星和五星剩下都没人打，要不要这么明显。
1.0, 就这玩意儿还能称为电影？还给了这么多排片？谁想去打人的带上我一个！票钱我也不退了！韩庚我不说了，唐嫣你可是中戏科班出身啊！你的好朋友胡歌一直拍电视剧还有《琅琊榜》这样的好作品，你转战电影圈这么多年主演的电影怎么还不如当年的电视剧仙剑三？！
2.0, 只有两星
1.0, 卖情怀是吧，但我不买。
5.0, 紫霞仙子美翻了。果然还是古装的糖糖更耐看的说，电影上映舔屏的时刻又要来了，好幸福
3.0, 超超超好
1.0, 说这片是垃圾也真是侮辱了垃圾.....
1.0, 粪一样的圈钱垃圾 光靛总局和糜烂的娱乐风气造就了一大批纯粹为了圈钱的垃圾电影
2.0, 一个很烂还是要去看的片。全片给糖糖一星，特效半颗星，六耳猕猴一颗星。重复的台词减10000颗星。卖情怀都卖得这么烂，刘镇伟也是可以。
3.0, 韩庚演的太好了，唐嫣还是老样子，编剧有点乱，脑洞太大，没有严谨性，特效还可以算的上五毛
1.0, 呵呵，韩庚，死垃圾滚粗。。。
5.0, 看了演员阵容和心目中出入较大，原本不报什么希望，没想到片子竟是出人意料的好看，强烈推荐！
1.0, 烂到发指。看到一半就离场了。可以退票钱吗
5.0, 当片尾旋律响起，我看到的更多是感动与不舍。
1.0, 不想说什么，能把电影票的钱退回来吗？一部经典被活生生的拍成尴尬片，男女主演技抓狂
1.0, 请问这是什么鬼
1.0, 一颗星都多给了！实在太尴尬太恶心。抄袭X战警快银不说，阿凡达和MJ是什么鬼啊？！最后一个大boss没有撑满1分钟就嗝屁了，简直辣眼睛！年度烂片前三
1.0, 果然沒讓我失望。。。本以為今年的爛片已經看完了，沒想到啊沒想到。這一部大話3拯救了今年所有爛片在我心中的形象。正所謂沒有最爛，只有更爛。男女主演技我也真真服了。。。
4.0, 没看之前为了平衡打了四星 现在看来四星勉强可给 唐嫣和韩庚演出了青霞和六耳猕猴 光这点值得肯定
4.0, 十分好看，剧情很吸引人啊。
1.0, 智障电影
3.0, 起码把2的结局圆上了...而且看的一点都不困！
1.0, 开场2分钟我就想离场
1.0, 大写的尴尬
1.0, 烂烂烂烂，另外刷分的水军先死个妈。
3.0, 看着这部戏现在觉得有多讨厌，才懂从前对星爷版的有多喜欢。没怎么看正片，顾着数途中走出去多少人了。
4.0, 出乎意料的不错，唐嫣一人分饰两角，把那种分裂感表现的很棒，演技颜值都非常在线，喜欢青霞和六耳猕猴的故事，总之超出预期太多，很不错。
1.0, 只是打着大话西游的名字而已、再也看不到当初的那种情怀
1.0, 烂无可说
3.0, 跟研一起看的，秀特效的无聊片。周围好多小学生，一直笑。到最后没劲儿我萌就开始聊天。
5.0, 开局尴尬，中间紧凑，结尾仓促！整体故事的架构还是不错的，想象力也丰富，特效也很给力，演员的表现也是可圈可点，算是一部比较好的喜剧片！
1.0, 狗尾续貂
1.0, 大话西游的灵魂在星爷，魂都没了，还谈什么好看。剧情和演员演技都撑不起来
1.0, 不用看都知道烂，看了更烂！
1.0, 前两部是经典，是神话；而这一部叫做笑话！披星爷原作的皮行圈钱之事，无耻。心疼吴京趟这趟浑水。
5.0, 之前的两部《大话西游》都是以至尊宝为视角的，这次《大话西游3》换成了紫霞。于是很多之前的细节，有了新的判断哦。
1.0, 呵呵
1.0, 这个紫霞low爆了，这电影根本就是毁经典，无法直视
5.0, 在朋友的推荐下去看了这部电影，老实说它超出了我的预期太多，特效震撼，爱情感人，是一部很容易让人产生情感共鸣的电影。
1.0, 这部电影的失败与主演无关。
1.0, 水军，这么多？？？
1.0, 朋友是演员粉一定要我陪她看这部，商业片就是商业片，看完后好后悔，不如回去看老版的。
2.0, 朋友说好看昨晚上才去看的，哎怎么说呢，还是我的期望值太高了，这2星给吴京吧。毕竟让我笑了几次
1.0, 无聊。
1.0, 别人赠得票，于是去看了。片子讲述了火兰他妈给火兰开门，火兰到家了的故事
1.0, 三味真火。。。一生所爱😫
1.0, 又毁了一部经典
3.0, 终究不能跟经典比
1.0, 真！心！烂！
1.0, 没颜值，没演技，没剧情的三无电影....看完五个字：真TMD烂
3.0, 特效棒，有笑点，当打发时间看看可以的，不和原版比的话，唐嫣还是美的，至于剧情，你就当笑一笑吧
1.0, 因为台风天实在没得看，简直浪费钱哪，什么鬼这是，一团糟，经典不该续集的。
2.0, 韩庚和唐嫣很好的为大家上了一课，课名就叫，论演员的自我修养 。就算当成全新的故事看，也是分分钟出戏的赶脚，韩庚离星爷，中间大概差了10000个邓超。有时间还是在网络上看看吧，别去电影院浪费钱了！
5.0, 我是迷妹
1.0, 20160915@三里屯美嘉，烂就一个字。
5.0, 谢楠和吴京双双破格出演，大家快组团来看，确保不虚此行。
2.0, 如果一个人想靠一个iP混迹江湖一辈子，看看刘镇伟吧！你会警醒！
1.0, 我能说我连预告片都看不完就退了么
1.0, 太可怕了。。。比小成本粗制滥造的网络电影还难看
5.0, 为韩庚去看的，结果对唐嫣路转粉了，哈哈。庚饭们不要打我！
4.0, 我承认自己是因为大话的情怀去看的，感觉还不错，刘镇伟这次还算良心，虽然演员全换了，但那些精心复原的场景，让我这样的情怀粉很感慨，我们已经老了，但曾经的感动和记忆却越来越清晰，最后说一句，这次的唐僧不啰嗦，但是变身成了段子手，青霞和六耳猕猴的故事也很感人。
1.0, 好吧，已经是终章，到此为止，再不能以大话西游的名义骗我钱了。提一下ty，青紫转换能看出来，青霞比紫霞演技自然，但是最后穿嫁衣临死前那段戏又面瘫了，总之还是御姐适合唐嫣，能不能别再演傻白甜了。
1.0, 恶心至极 在影院众傻逼的笑声中我简直尴尬的快尿了 第一次短评就是为了宣泄我的愤怒 操！
2.0, 双重性格是一种妇科病，就记住了这句，乱七八糟的。。。
4.0, 紫霞仙子对至尊宝说，我用月光宝盒看了我们的结局，我死了，你孤零零一个，像条狗。笑点是有的，风格也不一样，值得观看。
1.0, 好多水军，能不能不要造假
1.0, 就是没看打一星，怎么样，你打我啊～～～
1.0, 唐嫣那个渣演技怎么有脸跑来演电影？
2.0," 一星给莫文蔚
另一星给编剧，虽然很烂不好笑，但这种编排方式还蛮是一个亮点。"
2.0, 辣鸡
1.0, 真丑！！你问我说谁？我也不知道！没发现美的
4.0, 还可以，虽然剧情完全和以前不一样，电影不就是要博人一笑么，效果达到了，就好了
4.0, 老版没怎么看过，是挺无厘头的。如果把一生所爱的当成背景音乐我会给5星，4星给颜值和特效。没给5星是因为一生所爱背景音乐太少
1.0, 全TM在扯谈。。。什么青霞和六耳猕猴是情人，他们两儿子就是唐三藏。。。孙悟空就没了，一直都是至尊宝了，毁经典毁经典啊
1.0, 看演员知烂片系列
1.0, 抵挡水军。
1.0, 又在糟蹋 ！！！！
1.0, 心疼莫文蔚，还心疼我的钱包……
1.0, 怎么说呢，编的乱七八糟，看完只知道唐僧是六耳猕猴的儿子，然后爹护着儿子取经
0, 往下拉了好久才看来一个不是一星的。我是该不去看呢，还是不去看呢，还是不去看呢……
2.0, 电影市场持续疲软你们这些乱搞电影的要付很大的责任啊，中国电影观影热情已经严重透支了
2.0, 剧情也就那样吧，至少他自己圆回来了……吴京居然是里面演技最好的，其他可想而之……莫文蔚就跑了个龙套……
1.0, 有没有负分
1.0, 实在是不能看～
3.0, 本以为会很烂，但没想到看完之后感觉还不错。虽说剧情扯了些（六耳猕猴是唐僧的父亲，青霞是唐僧的母亲）但吴京的搞笑功力也还可以，唐嫣也挺漂亮的，总得来说吧:跟一二部有重合的东西，虽然不及，但也不差。
5.0, 本以为大话西游2已经是最完美的结局了，不得不佩服编剧的脑洞大开，再次把大话西游的结局改写了，而且改写的非常巧妙，这又是一个完美的结局，值得一看。
5.0, 看了《大话西游3》，终于理解了老哥一提到《大话西游》就为啥滔滔不绝了。好笑！喜欢！
1.0, 为什么要翻拍，我又为什么要去看，莫文蔚和吴京干嘛接这种片子，啊啊啊，看了10分钟，我太想退票却没地退，请以后别翻拍了可行，太难看了
1.0, 已经不能称之为烂片，唐嫣就是来搞笑的好么
1.0, 看到唐嫣就想吐。
2.0, 也就看个screenX，不然我是不会看这片的
4.0, 以为会是烂片看了发现还可以 画面效果也好，一贯无厘头搞笑，笑点很足，适合合家欢，给了大话西游 一个完美结局，这部更喜欢青霞
2.0, 了解了一下唐僧的身世之谜……
1.0, 当经典已成往事 哎 真的不想说话…韩庚的演技为零 唐嫣的演技更不想说话… 本想说为着情怀看一次吧 但是 看完真对不起这票钱
1.0, 炒冷饭越炒越差 莫文蔚何苦来哉 内地新一代感觉没有有资格上大荧幕的
1.0, 尴尬致死，特效烂，故事烂
2.0, 照搬前两部的故事，为了圆剧情又拉出青霞和六耳尼𤠣的故事，演员僵硬，情怀被糟蹋，而整部电影毁了前两部，败笔之作。这是一部很风格明显的圈钱之作，可能群魔乱舞的年代已经离去！
1.0, 经典之所以是经典，就是告诉后来者，没有金刚钻就别揽瓷器活！
3.0," 剧情比较乱,搞笑程度不及星爷,但却比西游降魔篇要喜感"
1.0, 求放过
2.0, 一开始以为是翻拍，原来是不一样的故事。糖糖一人分饰两角，竟然看出了一点点演技！但是整个故事情节雷人不是一点点，实在是有点无语呢！勉强两星半🙃
5.0, 老版的“大话西游”台词经典但特效不行；而《大话西游3》特效牛到爆，当真无可挑剔。
1.0, 一星不能再多。这剧居然还能有5.6 花多少钱请那么多水军？
1.0, 拿情怀当噱头也得看看值不值！！！！不是所有人讲话嬉皮笑脸就是无厘头的！！！！不是所有人穿个紫色衣服就是紫霞仙子的！！！尴尬知道吗！！！尴尬！！！气死我了！我的至尊宝和紫霞仙子啊😭😭😭😭可惜了莫文蔚和阿娇！
2.0, 烂
1.0, 没看过，依然打1星
1.0, 什么东西？开玩笑呐？？
2.0, 唯一的亮点是吴京？全程看到他都笑死！别问我演员演技和剧情，我尴尬
1.0, 水军真的多，这还能五分，我服
4.0, 紫青双霞，绝代双姝。一肉双生，紫霞柔情似水，青霞性烈如火，不一样的性格，一样的为爱而生，唐嫣一人分饰二角，来回切换自如，青霞与六耳猕猴莫名戳中泪点。至尊宝三藏也是亮点颇多！抛开偏见，认真观影，谢谢导演给了我们一个完美的结局
1.0, 一星给吴京，就酱。
1.0, 烂俗不好笑配音奇怪
4.0, 我觉得不错啊
1.0, 青楼版至尊宝紫霞爱情故事
3.0, 大话西游式的无厘头幽默，别太认真，笑一笑就好。韩庚和唐嫣演的很用心，但功底太差眼睛里没戏是致命伤，和周星驰差了几百万年的演技就不拿来评价了。好吧，三星全给韩庚好帅好帅好帅！
1.0, 特效还不如手机上的游戏
5.0, 牛香香的爱人螳螂精为什么找个女的来演呢？太有喜剧效果了，哈哈。杜娟的男装扮相很惊艳，和张瑶两人还真是蛮搭的。
1.0, 烂就一个字。好几个演员都用配音口型完全对不上，剧情太乱了，台词太夸张，至尊宝好猥琐的感觉，韩庚和唐嫣演技太差，特效还可以。
2.0, 同一个导演质量差别这么大 无厘头很尴尬 笑点太刻意 演员演技台词太出戏啦！
1.0, 可以不给星么？改名为《异形大战阿凡达》更为贴切！毁经典，尤其是《一生所爱》这首歌！
3.0, 其实并不烂，可能是豆瓣的豆友们都太高贵了！唐嫣其实演技并没有问题，不知为何成了众矢之的
1.0, 男票非要去看这脑残片 不得不来评一下 用烂的梗 乱七八糟的剧情 零演技的俩主演
2.0, 主角演技尴尬，唐嫣的片子果然不能看，对不起票钱
1.0, 这电影太烂了。。。浮夸的演技，尴尬的配音，恶心的剧情，就这屎一样的玩意，也配叫大话西游
1.0, 我就想知道全是一星，怎么来的5点几分
1.0, 能打负分绝不给一分
1.0, 是不是打算还有4？。。啊？！！
5.0, 实实在在看到韩庚演技台词的又一次进步 导演脑洞不要太大牛香香实在太可怕 讲真 时代和环境不同人们观影感受也大不一样 一味闭眼黑没什么意义 不去过度比较 也从未想过超越 拒绝三次足以证明韩庚本人对大话的尊重 事实也证明他用自己的方式认真努力地演绎出一个新的至尊宝新的韩庚新的大话西游
5.0, 好歹这次刘镇伟没乱来，虽然脑洞大开，但是给了观众一个圆满，比之前什么越光宝盒情癫大圣好多了，导演聪明，把故事重点偏移到了六耳猕猴和青霞身上，可惜戏份太少
2.0, 台词和演技都太浮夸了，尴尬了90分钟。多一星给吴京。
2.0, 真是垃圾，垃圾的毁情怀
1.0, 垃圾
1.0, 尴尬
1.0, 我希望豆瓣能因为这部片子开发一个打负分或者踩的功能！！！！！！！！！！
2.0, 如果起的名不是”大话西游3”而是别的名字.我觉得还可以..很多人说 唐嫣演不了朱茵的角色.但我要说的是星爷版的大话西游里的角色谁也代替不了.不只有唐嫣这一个！还有配音.星爷的配音用在 韩庚上根本就是（他演他的.他配他的）.完全没有溶为一体.
1.0, 今天连看两场首映电影。这部tm什么玩意儿啊？刘镇伟再别消费大话西游了行吗
5.0," 青霞死的时候泪目
所以给五星"
1.0, 果然如预期的烂，韩庚还是去接文艺片比较合适吧
1.0, 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1.0, 给吴京和莫文蔚
5.0, 反正就是好看
2.0, 只是觉得唐嫣挺美。前半部分我们四个相互在问讲的什么？后半部分只剩呵呵哒了。
0, 负分滚粗
1.0, 如果你看这部电影就是在浪费时间浪费钱
2.0, 佩服编剧超乎寻常的脑洞。。。
4.0, 在这个情怀泛滥的时代 好像不提情怀就缺点逼格似的 然而对我来说一部电影有戳到我的地方 有让我觉得一个多小时的时间没被浪费就足够了 看电影本就是一种娱乐消遣 大话西游三真没说的那么差 六耳猕猴和青霞这段我挺喜欢的
1.0, 对唐嫣的印象还停留在演傻白甜时期，长相太平庸了，既无演技，又无颜值怎么演绎紫霞仙子？
1.0, 全程无笑点，烂片啊
3.0, 还好吧，一般~
1.0, 傻白甜不许毁我的紫霞仙子！屁精韩不许侮辱周星星！呼吁大家来打一星把烂片打xia去！
1.0, 烂，好烂啊，之前看剧照还觉得唐嫣挺适合紫霞仙子的，结果这拍的什么玩意儿啊，真后悔没选择七月与安生，选了这部
1.0, 毁经典
1.0, ？？？？？？？我？？？？？？
2.0, 毁童年系列 不过还是有笑点的 搞基百合都有 迎合观众啊哈哈哈哈
1.0, 这部电影本来不打算看，更不打算评，只不过玷污经典之作影片，首页买了一脸的水军全是5星，实在忍不了。
5.0, 支持唐嫣，那些没看就评低分的，才是丑陋心黑至极！
1.0, 不要侮辱大话西游！
1.0, 唐嫣 韩庚 呵呵！
0, 你就这么缺钱吗
3.0, 脑洞大哭，笑点也还行。不过也可以理解为什么这么多一星。PS这一群演员完美诠释了台词在演技中到底有多重要。
2.0, 说实话，有点儿毁经典
1.0, 毁经典
1.0, 吃屎吧
1.0, 水军来啊！相互伤害啊！
1.0, 呵呵
1.0, 陪小朋友看 全程尴尬脸
4.0," 两条感情线 都很吸引我 紫霞青霞的演绎相当走心 让我震惊于唐嫣的演技久久不能忘怀
剧情脑洞很大 导演终究还是给了一个美好结局 也算是圆了多年的遗憾了 六耳猕猴和青霞的感情线算是亮点 有些戳泪点 总而言之 算是一部不错的片子（紫霞和至尊宝的感情线特别戳我 甜到掉牙 嘤～捂脸跑走）"
1.0, 去影院的都是什么人。。。
1.0, what the fuck？？？？？？？？？？可以打负分吗
2.0, 看的我尴尬癌都范了 莫文蔚又何必来此淌浑水
5.0, 哇，唐嫣扮演的紫霞仙子，太棒了，不多说，刷两遍看个够
1.0, 尼玛。进去5分钟17秒，我就一定要出来了，不然我怕孔几不足我几几。
1.0, 辣鸡电影
2.0, 红孩儿是小陀螺啊，还没公园大爷甩的自如。为什么影厅里其他人可以一直笑？！
2.0, 编剧，我服，唐僧居然是六耳猕猴儿子，（尴尬脸）
0, 怎么可以 这么 难看
1.0, 演员的演技太烂，
1.0, 天哪……我真的不知道该说什么。
2.0, 只想说接这个剧真的挑战很大，全程不知道在诠释什么，用朋友评价的话是神的东西不是你们这些凡人能懂的
3.0, 中秋和两个好朋友看月光宝盒，总是还差一个
3.0, 韩庚总有模仿周星驰的感觉、
1.0, 不知所谓
3.0, 其实也还好啦。唯一想吐槽的是国产电影为啥那么短？票价还跟比之长半个小时的一样贵？
1.0, 第一次去杜比影院啊 看的这片啊 这片啊 啊
1.0, 我是来给差评的～
1.0, 好烂的片子，紫霞好丑啊，一星都嫌多好吗！
2.0, 最后的情怀炸光了，有点后悔看了电影，还不如让原来的影片记忆继续留在心中
1.0, 唐嫣的演技还是一如既往的尴尬，和美丽灵动的朱茵比，她就是个紫霞的低配版。导演炒冷饭黔驴技穷了，大话的IP水准越来越低，给他一分是为了星爷与大话以往的情怀，同时也是鼓励吴京的演技。
2.0, 编剧去吃屎吧。叫什么技安，怎么不叫胖虎
5.0, 红孩儿居然这么成熟这么帅，简直要把人看呆了。
1.0, 没错，唐嫣应该演个哑巴！！台词分分钟出戏！！
1.0, 烂。
1.0, 呵呵
3.0, 明明还过得去，我想说那些打一星的，是不是碰了豆瓣圣（G）片（dian）就受不了了？
1.0, 什么辣鸡玩意儿
1.0, 不知道怎么说乱七八糟 没剧情没演技没笑点
1.0, 想无，全想无！不知拍这电影的人是不是大脑有坑？？
2.0, 狗尾续貂恶搞尴尬，青霞那对比紫霞那对讨喜，另外女主是配音了吗...怎么听着怪怪的
3.0, 刘镇伟借着特效应该是拍出了他最想要的西游记吧 可惜这不是大话西游 强加感情戏差太远
2.0, 前部太经典了。。。所以这部。。。
3.0, 这个紫霞仙子有点丑，这个至尊宝有点挫
5.0, 白晶晶和春十三娘竟然是一对儿。刘镇伟太调皮了。不过莫文蔚和阿娇演的，还真有点儿攻守兼备的意思哦
1.0, 一枪杀了我吧
1.0, 狗尾续貂
1.0, 什么时候才能打负分呢
1.0, 哈哈
2.0, 主演的演技？看不下去啊。
1.0, 说个笑话：唐嫣
5.0, 我觉得真的能做到这样不错了
2.0," 真的是对前两部的侮辱。
红孩儿的头发真的是红色的，还有陀螺，真是醉了。"
1.0, 毁了我心中的经典
1.0, 什么玩意⋯⋯
3.0, 我看的还行吧
1.0, 至尊宝辣眼睛
1.0, 本人并没有周星驰情结，大话西游也看过，并没有多喜欢，反倒喜欢东成西就这样的惊艳之作。但不得不说朱茵版的紫霞仙子真的灵气逼人！看大话3纯粹是因为进电影院的时间点没得选了，只能看这部！看完何止一个悔字！韩庚唐嫣的演技分分钟出戏！
1.0, 剧情完全被篡改，经典永远无法被超越，就乱拍吗？真是不想吐槽
1.0, 大话西游我只认周星驰！是周星驰成就了大话西游，不是刘镇伟。导演歇歇吧，不要再毁经典了
1.0, 刘镇伟已不是当年的刘镇伟
1.0, 判断烂片的标准，有些人的名字就是避雷针
2.0, 原来唐僧是六耳猕猴和青霞的儿子。。。wtf (黑人问号.jpg)
5.0, 这部感觉是主打特效的，当然了剧情也是很复杂，很令人惊艳。完全与之前的大话西游都是不同的，紫霞穿越了！
1.0, 讲个笑话，唐嫣的紫霞，韩庚的至尊宝。[笑cry]丑，辣眼睛，他妈怎么看都是刘镇伟江河日下炒冷饭圈钱之作[生病]冷饭炒多了会搜的。
1.0, 对不起大话西游这几个字！
1.0, 又一部消费ip的电影，生堆硬砌的笑点，大量出戏的剧情，不知所谓的模仿，完全看不出来。唯一的主题大概就是只要我爱的人过的好，无论自己怎样都无所谓，主角的转移也真是自然，六耳和青霞就这么自然而然的上位了，哎，真不知道电影讲的什么玩意
2.0, 什么鬼= =ㄖㄙㄖ‖
2.0, 所以六耳猕猴和青霞才是主角？所以唐僧是六耳猕猴和青霞的孩子？所以最后去取西经的是六耳猕猴？所以《大圣娶亲》里死的也是青霞？所以片末的夕阳武士才是至尊宝？所以刘镇伟说的“所有答案都会在3里得到解答”就是这样？脑洞很大哟
1.0, 烂到令人发指，所有演员都毫无演技。做作，傻白甜，恶心，5毛特效，毁经典
1.0, 毁我经典，什么破玩意，去看的人都特么智障吧。
1.0, 嗯！不好看
1.0, 毁了大话西游系列。刘镇伟你记住，大话西游系列的情怀不在你，在于星爷！！！
1.0, 额！！！
1.0, 我为40块后悔
2.0, 可能远离了周氏无厘头，远离了以往胶片的质感，远离了爱你一万年。难道只剩一生所爱？
2.0, 呵呵了，只能这么说
1.0, 一星都不想给
2.0, 2星给的不全是演员，还有这个剧情，看得我满脑子问号，不停的在整理思绪，整的还是看不懂
1.0, 不会有4了吧
1.0, 看你们都在说唐嫣  韩庚不服  烂演技加丑  他跟至尊宝哪点搭得上 我不懂。
0, 没看，所以不打分，毕竟这不是一坨屎，不吃就能知道它多垃圾。但是就刘镇伟之前的电影，我想说，刘镇伟透支了《大话西游》和《东成西就》一辈子。看了预告片台词很low。I服了YOU都出来了。
5.0, 看了豆瓣一堆差评 我决定给五星 因为比我想象当中好看
1.0, 终结者
3.0, 感觉被这部给毁了。。
1.0, 导演选男女主角选得挺好的，毕竟一部电影要从头到尾都烂才不用让人替谁觉得惋惜。
1.0, 为什么豆瓣没有负分？
1.0, 晚节最是难保，送给这部电影的所有参与者。
1.0, 居然去看了这部巨烂无比的片，求勿喷
1.0, 我只是想说，连预告片都烂的片子现在真的不多了
2.0, 大团圆1分，吴京1分，钟欣桐美貌1分，编剧脑洞1分，看在原著的面子上1分，爵迹的衬托1分，特效减1分，唐嫣减1分，韩庚减1分，唐嫣韩庚cp减1分，最终得分2分。
1.0, what the fuck? 狗尾续貂，尴尬的剧情，迷之笑点。韩庚演技做作浮夸，唐嫣一脸面瘫，全程出戏。 一星给一生所爱。
3.0, 其实唐嫣的装扮是过关的了，演技慢慢来吧，关键是虽然大话西游挺无厘头，但也不至于这样浮夸。
1.0, 不好看
2.0, 顶着羊头卖狗肉
3.0, 唐僧是整个片儿的笑点啊，哈哈
1.0, 颜值没有  演技没有  不知道到底在看什么  补充一句  朱茵真厉害
1.0, 不要把唱歌都唱不好的弄来演戏好嘛，尊重演员两个字好嘛。
5.0, 为了在电影院里听到一曲《一生所爱》我也是拼了，买了午夜场的票，简直太好听了，听着听着才发现居然是韩庚唱的呀。想去二刷，就为了听歌怎么地吧
5.0, 说句真心话，看了预告觉得一般，看完正片觉得还不错，笑点挺足的。
0, 垃圾 打发时间我都嫌垃圾了
3.0, 我倒觉得还好，不至于一星呢么差，唐嫣也挺美的，大家不要总带着比较的心情去观赏，朱茵的巅峰颜值没人能去打破，但不能打破不代表不能尝试啊，电影既然要拍总不能让朱茵再演吧，就只当它是一部新电影吧，刘镇伟的脑洞也是挺大的。不过真的希望刘导不要再吃老底了。
3.0, 我觉得变味了。
5.0, 劇情過關 結局不錯 笑點挺多的  最後說一句紫霞好美啊 雖然主角是青霞
1.0, 没看过，光看阵容就想拉低分数，有0星就好了~为了圈钱也是没底线了！除了抵制票房我们还能怎么拯救中国电影
1.0," 给一分都嫌多。
完全是一部骗钱的电影！"
3.0, 期待值很低，并不是烂的出奇。
5.0, 看了之后觉得意外的好，刘镇伟终于把技安的名字捡了回来，两个主演都是一人分饰两角，角色转换毫无违和感，都用心去专研角色了，演的非常棒，大话终于在我的心中划上了圆满的句号了。
2.0, 虽然有笑点。但是还是垃圾，给笑点和唐嫣2星
4.0, 孙悟空和紫霞仙子 变成了六耳猕猴和青霞仙子？
2.0," 没法入戏,违和感太重....六耳猕猴和青霞成了主角......故事可以没有章法，但如果不动人还有什么意味......"
1.0, 从来没有一部烂片让我一分钟都看不下去，在电影院里看得那叫一个睡得香，如果可以，真是一颗星都不给，以后就应该设立烂片退票制度。。。浪费时间浪费钱
1.0, 我的眼睛！
1.0, 想不到可以烂到这种极致
1.0, 能不给分吗，六耳猕猴都出来了，罗刹女会怎么想，真是糟蹋完经典，又糟蹋典故，没创意就完了，还是在毁玩经典后的继续强笑，这份“坚持烂片到底”的耐心真是没谁了
1.0, 一星，还莫文蔚一张电影票
1.0, 心疼莫文蔚、唐嫣，好想打死脑洞大开的编剧，你比战斗民族的神剧还要脑洞大开
4.0, 还是那些老梗，还没看完就犯困了。
